event_id,source_node,source_gpu,target_node,target_gpu,event_type,data_type,start_time,end_time,data_size,gpu_id,type,name,start,end
218,2,9,2,8,comm,gradient,0.004754974720000001,0.004838860800000001,8388608,9,comm,gradient,0.004754974720000001,0.004838860800000001
219,2,10,2,8,comm,gradient,0.004754974720000001,0.004838860800000001,8388608,10,comm,gradient,0.004754974720000001,0.004838860800000001
220,2,11,2,8,comm,gradient,0.004754974720000001,0.004838860800000001,8388608,11,comm,gradient,0.004754974720000001,0.004838860800000001
221,3,13,3,12,comm,gradient,0.004754974720000001,0.004838860800000001,8388608,13,comm,gradient,0.004754974720000001,0.004838860800000001
222,3,14,3,12,comm,gradient,0.004754974720000001,0.004838860800000001,8388608,14,comm,gradient,0.004754974720000001,0.004838860800000001
223,3,15,3,12,comm,gradient,0.004754974720000001,0.004838860800000001,8388608,15,comm,gradient,0.004754974720000001,0.004838860800000001
224,0,0,1,4,comm,gradient,0.004838860800000001,0.00492274688,8388608,0,comm,gradient,0.004838860800000001,0.00492274688
225,1,4,2,8,comm,gradient,0.004838860800000001,0.00492274688,8388608,4,comm,gradient,0.004838860800000001,0.00492274688
226,2,8,3,12,comm,gradient,0.004838860800000001,0.00492274688,8388608,8,comm,gradient,0.004838860800000001,0.00492274688
227,3,12,0,0,comm,gradient,0.004838860800000001,0.00492274688,8388608,12,comm,gradient,0.004838860800000001,0.00492274688
228,0,0,0,1,comm,gradient,0.00492274688,0.00500663296,8388608,0,comm,gradient,0.00492274688,0.00500663296
229,0,0,0,2,comm,gradient,0.00492274688,0.00500663296,8388608,0,comm,gradient,0.00492274688,0.00500663296
230,0,0,0,3,comm,gradient,0.00492274688,0.00500663296,8388608,0,comm,gradient,0.00492274688,0.00500663296
231,1,4,1,5,comm,gradient,0.00492274688,0.00500663296,8388608,4,comm,gradient,0.00492274688,0.00500663296
232,1,4,1,6,comm,gradient,0.00492274688,0.00500663296,8388608,4,comm,gradient,0.00492274688,0.00500663296
233,1,4,1,7,comm,gradient,0.00492274688,0.00500663296,8388608,4,comm,gradient,0.00492274688,0.00500663296
234,2,8,2,9,comm,gradient,0.00492274688,0.00500663296,8388608,8,comm,gradient,0.00492274688,0.00500663296
235,2,8,2,10,comm,gradient,0.00492274688,0.00500663296,8388608,8,comm,gradient,0.00492274688,0.00500663296
236,2,8,2,11,comm,gradient,0.00492274688,0.00500663296,8388608,8,comm,gradient,0.00492274688,0.00500663296
237,3,12,3,13,comm,gradient,0.00492274688,0.00500663296,8388608,12,comm,gradient,0.00492274688,0.00500663296
238,3,12,3,14,comm,gradient,0.00492274688,0.00500663296,8388608,12,comm,gradient,0.00492274688,0.00500663296
239,3,12,3,15,comm,gradient,0.00492274688,0.00500663296,8388608,12,comm,gradient,0.00492274688,0.00500663296
