event_id,source_node,source_gpu,target_node,target_gpu,event_type,data_type,start_time,end_time,data_size,gpu_id,type,name,start,end,scenario,bandwidth_used,wait_time
209,1,5,1,5,compute,mb1_s5_bwd,0.07034307009056193,0.07040557009056192,0,5,compute,mb1_s5_bwd,0.07034307009056193,0.07040557009056192,baseline,,
210,1,7,1,6,comm,gradient,0.06833567421020838,0.07103546401542567,8388608,7,comm,gradient,0.06833567421020838,0.07103546401542567,baseline,25.0,0.0
211,1,6,1,6,compute,mb0_s6_bwd,0.07103546401542567,0.07109796401542566,0,6,compute,mb0_s6_bwd,0.07103546401542567,0.07109796401542566,baseline,,
212,0,3,0,2,comm,gradient,0.06905500521579043,0.07175341714497993,8388608,3,comm,gradient,0.06905500521579043,0.07175341714497993,baseline,25.0,0.0
213,0,2,0,2,compute,mb3_s2_bwd,0.07175341714497993,0.07181591714497992,0,2,compute,mb3_s2_bwd,0.07175341714497993,0.07181591714497992,baseline,,
214,1,4,0,3,comm,gradient,0.06970947706580802,0.07243248266332104,8388608,4,comm,gradient,0.06970947706580802,0.07243248266332104,baseline,25.0,0.0
215,0,3,0,3,compute,mb2_s3_bwd,0.07243248266332104,0.07249498266332104,0,3,compute,mb2_s3_bwd,0.07243248266332104,0.07249498266332104,baseline,,
216,1,5,1,4,comm,gradient,0.07040557009056192,0.07310413326305047,8388608,5,comm,gradient,0.07040557009056192,0.07310413326305047,baseline,25.0,0.0
217,1,4,1,4,compute,mb1_s4_bwd,0.07310413326305047,0.07316663326305047,0,4,compute,mb1_s4_bwd,0.07310413326305047,0.07316663326305047,baseline,,
218,1,6,1,5,comm,gradient,0.07109796401542566,0.07379777548480036,8388608,6,comm,gradient,0.07109796401542566,0.07379777548480036,baseline,25.0,0.0
219,1,5,1,5,compute,mb0_s5_bwd,0.07379777548480036,0.07386027548480036,0,5,compute,mb0_s5_bwd,0.07379777548480036,0.07386027548480036,baseline,,
220,0,2,0,1,comm,gradient,0.07181591714497992,0.07451440016497798,8388608,2,comm,gradient,0.07181591714497992,0.07451440016497798,baseline,25.0,0.0
221,0,1,0,1,compute,mb3_s1_bwd,0.07451440016497798,0.07457690016497798,0,1,compute,mb3_s1_bwd,0.07451440016497798,0.07457690016497798,baseline,,
222,0,3,0,2,comm,gradient,0.07249498266332104,0.07519518845483444,8388608,3,comm,gradient,0.07249498266332104,0.07519518845483444,baseline,25.0,0.0
223,0,2,0,2,compute,mb2_s2_bwd,0.07519518845483444,0.07525768845483444,0,2,compute,mb2_s2_bwd,0.07519518845483444,0.07525768845483444,baseline,,
224,1,4,0,3,comm,gradient,0.07316663326305047,0.07589089422377371,8388608,4,comm,gradient,0.07316663326305047,0.07589089422377371,baseline,25.0,0.0
225,0,3,0,3,compute,mb1_s3_bwd,0.07589089422377371,0.0759533942237737,0,3,compute,mb1_s3_bwd,0.07589089422377371,0.0759533942237737,baseline,,
226,1,5,1,4,comm,gradient,0.07386027548480036,0.0765597244317672,8388608,5,comm,gradient,0.07386027548480036,0.0765597244317672,baseline,25.0,0.0
227,1,4,1,4,compute,mb0_s4_bwd,0.0765597244317672,0.0766222244317672,0,4,compute,mb0_s4_bwd,0.0765597244317672,0.0766222244317672,baseline,,
228,0,1,0,0,comm,gradient,0.07457690016497798,0.07727541621902591,8388608,1,comm,gradient,0.07457690016497798,0.07727541621902591,baseline,25.0,0.0
229,0,0,0,0,compute,mb3_s0_bwd,0.07727541621902591,0.0773379162190259,0,0,compute,mb3_s0_bwd,0.07727541621902591,0.0773379162190259,baseline,,
230,0,2,0,1,comm,gradient,0.07525768845483444,0.07795631777360786,8388608,2,comm,gradient,0.07525768845483444,0.07795631777360786,baseline,25.0,0.0
231,0,1,0,1,compute,mb2_s1_bwd,0.07795631777360786,0.07801881777360785,0,1,compute,mb2_s1_bwd,0.07795631777360786,0.07801881777360785,baseline,,
232,0,3,0,2,comm,gradient,0.0759533942237737,0.07865189254892868,8388608,3,comm,gradient,0.0759533942237737,0.07865189254892868,baseline,25.0,0.0
233,0,2,0,2,compute,mb1_s2_bwd,0.07865189254892868,0.07871439254892867,0,2,compute,mb1_s2_bwd,0.07865189254892868,0.07871439254892867,baseline,,
234,1,4,0,3,comm,gradient,0.0766222244317672,0.07933882846171804,8388608,4,comm,gradient,0.0766222244317672,0.07933882846171804,baseline,25.0,0.0
235,0,3,0,3,compute,mb0_s3_bwd,0.07933882846171804,0.07940132846171803,0,3,compute,mb0_s3_bwd,0.07933882846171804,0.07940132846171803,baseline,,
236,0,1,0,0,comm,gradient,0.07801881777360785,0.0800474391619109,8388608,1,comm,gradient,0.07801881777360785,0.0800474391619109,baseline,33.33333333333333,0.0
237,0,0,0,0,compute,mb2_s0_bwd,0.0800474391619109,0.08010993916191089,0,0,compute,mb2_s0_bwd,0.0800474391619109,0.08010993916191089,baseline,,
238,0,2,0,1,comm,gradient,0.07871439254892867,0.08074176166301399,8388608,2,comm,gradient,0.07871439254892867,0.08074176166301399,baseline,33.33333333333333,0.0
239,0,1,0,1,compute,mb1_s1_bwd,0.08074176166301399,0.08080426166301398,0,1,compute,mb1_s1_bwd,0.08074176166301399,0.08080426166301398,baseline,,
240,0,3,0,2,comm,gradient,0.07940132846171803,0.08142900653788664,8388608,3,comm,gradient,0.07940132846171803,0.08142900653788664,baseline,33.33333333333333,0.0
241,0,2,0,2,compute,mb0_s2_bwd,0.08142900653788664,0.08149150653788663,0,2,compute,mb0_s2_bwd,0.08142900653788664,0.08149150653788663,baseline,,
242,0,1,0,0,comm,gradient,0.08080426166301398,0.08216222278971243,8388608,1,comm,gradient,0.08080426166301398,0.08216222278971243,baseline,50.0,0.0
243,0,0,0,0,compute,mb1_s0_bwd,0.08216222278971243,0.08222472278971242,0,0,compute,mb1_s0_bwd,0.08216222278971243,0.08222472278971242,baseline,,
244,0,2,0,1,comm,gradient,0.08149150653788663,0.08284824376467971,8388608,2,comm,gradient,0.08149150653788663,0.08284824376467971,baseline,50.0,0.0
245,0,1,0,1,compute,mb0_s1_bwd,0.08284824376467971,0.0829107437646797,0,1,compute,mb0_s1_bwd,0.08284824376467971,0.0829107437646797,baseline,,
246,0,1,0,0,comm,gradient,0.0829107437646797,0.08359608259208352,8388608,1,comm,gradient,0.0829107437646797,0.08359608259208352,baseline,100.0,0.0
247,0,0,0,0,compute,mb0_s0_bwd,0.08359608259208352,0.08365858259208352,0,0,compute,mb0_s0_bwd,0.08359608259208352,0.08365858259208352,baseline,,
