event_id,source_node,source_gpu,target_node,target_gpu,event_type,data_type,start_time,end_time,data_size,gpu_id,type,name,start,end
108,3,12,3,12,compute,mb3_s12_fwd,0.0021957912,0.0022582912,0,12,compute,mb3_s12_fwd,0.0021957912,0.0022582912
109,3,13,3,13,compute,mb2_s13_fwd,0.0021957912,0.0022582912,0,13,compute,mb2_s13_fwd,0.0021957912,0.0022582912
110,3,14,3,14,compute,mb1_s14_fwd,0.0021957912,0.0022582912,0,14,compute,mb1_s14_fwd,0.0021957912,0.0022582912
111,3,15,3,15,compute,mb0_s15_fwd,0.0021957912,0.0022582912,0,15,compute,mb0_s15_fwd,0.0021957912,0.0022582912
112,3,12,3,13,comm,activation,0.0022582912,0.00234217728,8388608,12,comm,activation,0.0022582912,0.00234217728
113,3,13,3,14,comm,activation,0.0022582912,0.00234217728,8388608,13,comm,activation,0.0022582912,0.00234217728
114,3,14,3,15,comm,activation,0.0022582912,0.00234217728,8388608,14,comm,activation,0.0022582912,0.00234217728
115,3,13,3,13,compute,mb3_s13_fwd,0.00234217728,0.00240467728,0,13,compute,mb3_s13_fwd,0.00234217728,0.00240467728
116,3,14,3,14,compute,mb2_s14_fwd,0.00234217728,0.00240467728,0,14,compute,mb2_s14_fwd,0.00234217728,0.00240467728
117,3,15,3,15,compute,mb1_s15_fwd,0.00234217728,0.00240467728,0,15,compute,mb1_s15_fwd,0.00234217728,0.00240467728
118,3,13,3,14,comm,activation,0.00240467728,0.0024885633600000004,8388608,13,comm,activation,0.00240467728,0.0024885633600000004
119,3,14,3,15,comm,activation,0.00240467728,0.0024885633600000004,8388608,14,comm,activation,0.00240467728,0.0024885633600000004
120,3,14,3,14,compute,mb3_s14_fwd,0.0024885633600000004,0.0025510633600000004,0,14,compute,mb3_s14_fwd,0.0024885633600000004,0.0025510633600000004
121,3,15,3,15,compute,mb2_s15_fwd,0.0024885633600000004,0.0025510633600000004,0,15,compute,mb2_s15_fwd,0.0024885633600000004,0.0025510633600000004
122,3,14,3,15,comm,activation,0.0025510633600000004,0.0026349494400000006,8388608,14,comm,activation,0.0025510633600000004,0.0026349494400000006
123,3,15,3,15,compute,mb3_s15_fwd,0.0026349494400000006,0.0026974494400000006,0,15,compute,mb3_s15_fwd,0.0026349494400000006,0.0026974494400000006
124,3,15,3,15,compute,mb3_s15_bwd,0.0026974494400000006,0.0027599494400000007,0,15,compute,mb3_s15_bwd,0.0026974494400000006,0.0027599494400000007
125,3,15,3,14,comm,gradient,0.0027599494400000007,0.002843835520000001,8388608,15,comm,gradient,0.0027599494400000007,0.002843835520000001
126,3,15,3,15,compute,mb2_s15_bwd,0.002843835520000001,0.002906335520000001,0,15,compute,mb2_s15_bwd,0.002843835520000001,0.002906335520000001
127,3,14,3,14,compute,mb3_s14_bwd,0.002843835520000001,0.002906335520000001,0,14,compute,mb3_s14_bwd,0.002843835520000001,0.002906335520000001
128,3,15,3,14,comm,gradient,0.002906335520000001,0.002990221600000001,8388608,15,comm,gradient,0.002906335520000001,0.002990221600000001
129,3,14,3,13,comm,gradient,0.002906335520000001,0.002990221600000001,8388608,14,comm,gradient,0.002906335520000001,0.002990221600000001
130,3,15,3,15,compute,mb1_s15_bwd,0.002990221600000001,0.003052721600000001,0,15,compute,mb1_s15_bwd,0.002990221600000001,0.003052721600000001
131,3,14,3,14,compute,mb2_s14_bwd,0.002990221600000001,0.003052721600000001,0,14,compute,mb2_s14_bwd,0.002990221600000001,0.003052721600000001
132,3,13,3,13,compute,mb3_s13_bwd,0.002990221600000001,0.003052721600000001,0,13,compute,mb3_s13_bwd,0.002990221600000001,0.003052721600000001
133,3,15,3,14,comm,gradient,0.003052721600000001,0.003136607680000001,8388608,15,comm,gradient,0.003052721600000001,0.003136607680000001
134,3,14,3,13,comm,gradient,0.003052721600000001,0.003136607680000001,8388608,14,comm,gradient,0.003052721600000001,0.003136607680000001
135,3,13,3,12,comm,gradient,0.003052721600000001,0.003136607680000001,8388608,13,comm,gradient,0.003052721600000001,0.003136607680000001
136,3,15,3,15,compute,mb0_s15_bwd,0.003136607680000001,0.0031991076800000013,0,15,compute,mb0_s15_bwd,0.003136607680000001,0.0031991076800000013
137,3,14,3,14,compute,mb1_s14_bwd,0.003136607680000001,0.0031991076800000013,0,14,compute,mb1_s14_bwd,0.003136607680000001,0.0031991076800000013
138,3,13,3,13,compute,mb2_s13_bwd,0.003136607680000001,0.0031991076800000013,0,13,compute,mb2_s13_bwd,0.003136607680000001,0.0031991076800000013
139,3,12,3,12,compute,mb3_s12_bwd,0.003136607680000001,0.0031991076800000013,0,12,compute,mb3_s12_bwd,0.003136607680000001,0.0031991076800000013
140,3,15,3,14,comm,gradient,0.0031991076800000013,0.0032829937600000014,8388608,15,comm,gradient,0.0031991076800000013,0.0032829937600000014
141,3,14,3,13,comm,gradient,0.0031991076800000013,0.0032829937600000014,8388608,14,comm,gradient,0.0031991076800000013,0.0032829937600000014
142,3,13,3,12,comm,gradient,0.0031991076800000013,0.0032829937600000014,8388608,13,comm,gradient,0.0031991076800000013,0.0032829937600000014
143,3,12,2,11,comm,gradient,0.0031991076800000013,0.0032829937600000014,8388608,12,comm,gradient,0.0031991076800000013,0.0032829937600000014
144,3,14,3,14,compute,mb0_s14_bwd,0.0032829937600000014,0.0033454937600000015,0,14,compute,mb0_s14_bwd,0.0032829937600000014,0.0033454937600000015
145,3,13,3,13,compute,mb1_s13_bwd,0.0032829937600000014,0.0033454937600000015,0,13,compute,mb1_s13_bwd,0.0032829937600000014,0.0033454937600000015
146,3,12,3,12,compute,mb2_s12_bwd,0.0032829937600000014,0.0033454937600000015,0,12,compute,mb2_s12_bwd,0.0032829937600000014,0.0033454937600000015
147,2,11,2,11,compute,mb3_s11_bwd,0.0032829937600000014,0.0033454937600000015,0,11,compute,mb3_s11_bwd,0.0032829937600000014,0.0033454937600000015
148,3,14,3,13,comm,gradient,0.0033454937600000015,0.0034293798400000016,8388608,14,comm,gradient,0.0033454937600000015,0.0034293798400000016
149,3,13,3,12,comm,gradient,0.0033454937600000015,0.0034293798400000016,8388608,13,comm,gradient,0.0033454937600000015,0.0034293798400000016
150,3,12,2,11,comm,gradient,0.0033454937600000015,0.0034293798400000016,8388608,12,comm,gradient,0.0033454937600000015,0.0034293798400000016
151,2,11,2,10,comm,gradient,0.0033454937600000015,0.0034293798400000016,8388608,11,comm,gradient,0.0033454937600000015,0.0034293798400000016
152,3,13,3,13,compute,mb0_s13_bwd,0.0034293798400000016,0.0034918798400000017,0,13,compute,mb0_s13_bwd,0.0034293798400000016,0.0034918798400000017
153,3,12,3,12,compute,mb1_s12_bwd,0.0034293798400000016,0.0034918798400000017,0,12,compute,mb1_s12_bwd,0.0034293798400000016,0.0034918798400000017
154,2,11,2,11,compute,mb2_s11_bwd,0.0034293798400000016,0.0034918798400000017,0,11,compute,mb2_s11_bwd,0.0034293798400000016,0.0034918798400000017
155,2,10,2,10,compute,mb3_s10_bwd,0.0034293798400000016,0.0034918798400000017,0,10,compute,mb3_s10_bwd,0.0034293798400000016,0.0034918798400000017
156,3,13,3,12,comm,gradient,0.0034918798400000017,0.003575765920000002,8388608,13,comm,gradient,0.0034918798400000017,0.003575765920000002
157,3,12,2,11,comm,gradient,0.0034918798400000017,0.003575765920000002,8388608,12,comm,gradient,0.0034918798400000017,0.003575765920000002
158,2,11,2,10,comm,gradient,0.0034918798400000017,0.003575765920000002,8388608,11,comm,gradient,0.0034918798400000017,0.003575765920000002
159,2,10,2,9,comm,gradient,0.0034918798400000017,0.003575765920000002,8388608,10,comm,gradient,0.0034918798400000017,0.003575765920000002
160,3,12,3,12,compute,mb0_s12_bwd,0.003575765920000002,0.003638265920000002,0,12,compute,mb0_s12_bwd,0.003575765920000002,0.003638265920000002
161,2,11,2,11,compute,mb1_s11_bwd,0.003575765920000002,0.003638265920000002,0,11,compute,mb1_s11_bwd,0.003575765920000002,0.003638265920000002
162,2,10,2,10,compute,mb2_s10_bwd,0.003575765920000002,0.003638265920000002,0,10,compute,mb2_s10_bwd,0.003575765920000002,0.003638265920000002
163,2,9,2,9,compute,mb3_s9_bwd,0.003575765920000002,0.003638265920000002,0,9,compute,mb3_s9_bwd,0.003575765920000002,0.003638265920000002
164,3,12,2,11,comm,gradient,0.003638265920000002,0.003722152000000002,8388608,12,comm,gradient,0.003638265920000002,0.003722152000000002
