event_id,source_node,source_gpu,target_node,target_gpu,event_type,data_type,start_time,end_time,data_size,gpu_id,type,name,start,end
381,1,4,2,8,comm,activation,0.0008117136400000002,0.0008955997200000002,8388608,4,comm,activation,0.0008117136400000002,0.0008955997200000002
382,2,8,3,12,comm,activation,0.0008117136400000002,0.0008955997200000002,8388608,8,comm,activation,0.0008117136400000002,0.0008955997200000002
383,3,12,0,0,comm,activation,0.0008117136400000002,0.0008955997200000002,8388608,12,comm,activation,0.0008117136400000002,0.0008955997200000002
384,0,0,0,1,comm,activation,0.0008117136400000002,0.0008955997200000002,8388608,0,comm,activation,0.0008117136400000002,0.0008955997200000002
385,0,0,0,2,comm,activation,0.0008117136400000002,0.0008955997200000002,8388608,0,comm,activation,0.0008117136400000002,0.0008955997200000002
386,0,0,0,3,comm,activation,0.0008117136400000002,0.0008955997200000002,8388608,0,comm,activation,0.0008117136400000002,0.0008955997200000002
387,1,4,1,5,comm,activation,0.0008117136400000002,0.0008955997200000002,8388608,4,comm,activation,0.0008117136400000002,0.0008955997200000002
388,1,4,1,6,comm,activation,0.0008117136400000002,0.0008955997200000002,8388608,4,comm,activation,0.0008117136400000002,0.0008955997200000002
389,1,4,1,7,comm,activation,0.0008117136400000002,0.0008955997200000002,8388608,4,comm,activation,0.0008117136400000002,0.0008955997200000002
390,2,8,2,9,comm,activation,0.0008117136400000002,0.0008955997200000002,8388608,8,comm,activation,0.0008117136400000002,0.0008955997200000002
391,2,8,2,10,comm,activation,0.0008117136400000002,0.0008955997200000002,8388608,8,comm,activation,0.0008117136400000002,0.0008955997200000002
392,2,8,2,11,comm,activation,0.0008117136400000002,0.0008955997200000002,8388608,8,comm,activation,0.0008117136400000002,0.0008955997200000002
393,3,12,3,13,comm,activation,0.0008117136400000002,0.0008955997200000002,8388608,12,comm,activation,0.0008117136400000002,0.0008955997200000002
394,3,12,3,14,comm,activation,0.0008117136400000002,0.0008955997200000002,8388608,12,comm,activation,0.0008117136400000002,0.0008955997200000002
395,3,12,3,15,comm,activation,0.0008117136400000002,0.0008955997200000002,8388608,12,comm,activation,0.0008117136400000002,0.0008955997200000002
396,0,0,0,0,compute,mb1_L1_fwd_partial,0.0008955997200000002,0.0009112247200000002,0,0,compute,mb1_L1_fwd_partial,0.0008955997200000002,0.0009112247200000002
397,0,1,0,1,compute,mb1_L1_fwd_partial,0.0008955997200000002,0.0009112247200000002,0,1,compute,mb1_L1_fwd_partial,0.0008955997200000002,0.0009112247200000002
398,0,2,0,2,compute,mb1_L1_fwd_partial,0.0008955997200000002,0.0009112247200000002,0,2,compute,mb1_L1_fwd_partial,0.0008955997200000002,0.0009112247200000002
399,0,3,0,3,compute,mb1_L1_fwd_partial,0.0008955997200000002,0.0009112247200000002,0,3,compute,mb1_L1_fwd_partial,0.0008955997200000002,0.0009112247200000002
400,1,4,1,4,compute,mb1_L1_fwd_partial,0.0008955997200000002,0.0009112247200000002,0,4,compute,mb1_L1_fwd_partial,0.0008955997200000002,0.0009112247200000002
401,1,5,1,5,compute,mb1_L1_fwd_partial,0.0008955997200000002,0.0009112247200000002,0,5,compute,mb1_L1_fwd_partial,0.0008955997200000002,0.0009112247200000002
402,1,6,1,6,compute,mb1_L1_fwd_partial,0.0008955997200000002,0.0009112247200000002,0,6,compute,mb1_L1_fwd_partial,0.0008955997200000002,0.0009112247200000002
403,1,7,1,7,compute,mb1_L1_fwd_partial,0.0008955997200000002,0.0009112247200000002,0,7,compute,mb1_L1_fwd_partial,0.0008955997200000002,0.0009112247200000002
404,2,8,2,8,compute,mb1_L1_fwd_partial,0.0008955997200000002,0.0009112247200000002,0,8,compute,mb1_L1_fwd_partial,0.0008955997200000002,0.0009112247200000002
405,2,9,2,9,compute,mb1_L1_fwd_partial,0.0008955997200000002,0.0009112247200000002,0,9,compute,mb1_L1_fwd_partial,0.0008955997200000002,0.0009112247200000002
406,2,10,2,10,compute,mb1_L1_fwd_partial,0.0008955997200000002,0.0009112247200000002,0,10,compute,mb1_L1_fwd_partial,0.0008955997200000002,0.0009112247200000002
407,2,11,2,11,compute,mb1_L1_fwd_partial,0.0008955997200000002,0.0009112247200000002,0,11,compute,mb1_L1_fwd_partial,0.0008955997200000002,0.0009112247200000002
408,3,12,3,12,compute,mb1_L1_fwd_partial,0.0008955997200000002,0.0009112247200000002,0,12,compute,mb1_L1_fwd_partial,0.0008955997200000002,0.0009112247200000002
409,3,13,3,13,compute,mb1_L1_fwd_partial,0.0008955997200000002,0.0009112247200000002,0,13,compute,mb1_L1_fwd_partial,0.0008955997200000002,0.0009112247200000002
410,3,14,3,14,compute,mb1_L1_fwd_partial,0.0008955997200000002,0.0009112247200000002,0,14,compute,mb1_L1_fwd_partial,0.0008955997200000002,0.0009112247200000002
411,3,15,3,15,compute,mb1_L1_fwd_partial,0.0008955997200000002,0.0009112247200000002,0,15,compute,mb1_L1_fwd_partial,0.0008955997200000002,0.0009112247200000002
412,0,1,0,0,comm,activation,0.0009112247200000002,0.0009951108000000003,8388608,1,comm,activation,0.0009112247200000002,0.0009951108000000003
413,0,2,0,0,comm,activation,0.0009112247200000002,0.0009951108000000003,8388608,2,comm,activation,0.0009112247200000002,0.0009951108000000003
414,0,3,0,0,comm,activation,0.0009112247200000002,0.0009951108000000003,8388608,3,comm,activation,0.0009112247200000002,0.0009951108000000003
415,1,5,1,4,comm,activation,0.0009112247200000002,0.0009951108000000003,8388608,5,comm,activation,0.0009112247200000002,0.0009951108000000003
416,1,6,1,4,comm,activation,0.0009112247200000002,0.0009951108000000003,8388608,6,comm,activation,0.0009112247200000002,0.0009951108000000003
417,1,7,1,4,comm,activation,0.0009112247200000002,0.0009951108000000003,8388608,7,comm,activation,0.0009112247200000002,0.0009951108000000003
418,2,9,2,8,comm,activation,0.0009112247200000002,0.0009951108000000003,8388608,9,comm,activation,0.0009112247200000002,0.0009951108000000003
419,2,10,2,8,comm,activation,0.0009112247200000002,0.0009951108000000003,8388608,10,comm,activation,0.0009112247200000002,0.0009951108000000003
420,2,11,2,8,comm,activation,0.0009112247200000002,0.0009951108000000003,8388608,11,comm,activation,0.0009112247200000002,0.0009951108000000003
421,3,13,3,12,comm,activation,0.0009112247200000002,0.0009951108000000003,8388608,13,comm,activation,0.0009112247200000002,0.0009951108000000003
422,3,14,3,12,comm,activation,0.0009112247200000002,0.0009951108000000003,8388608,14,comm,activation,0.0009112247200000002,0.0009951108000000003
423,3,15,3,12,comm,activation,0.0009112247200000002,0.0009951108000000003,8388608,15,comm,activation,0.0009112247200000002,0.0009951108000000003
424,0,0,1,4,comm,activation,0.0009112247200000002,0.0009951108000000003,8388608,0,comm,activation,0.0009112247200000002,0.0009951108000000003
425,1,4,2,8,comm,activation,0.0009112247200000002,0.0009951108000000003,8388608,4,comm,activation,0.0009112247200000002,0.0009951108000000003
426,2,8,3,12,comm,activation,0.0009112247200000002,0.0009951108000000003,8388608,8,comm,activation,0.0009112247200000002,0.0009951108000000003
427,3,12,0,0,comm,activation,0.0009112247200000002,0.0009951108000000003,8388608,12,comm,activation,0.0009112247200000002,0.0009951108000000003
428,0,0,0,1,comm,activation,0.0009112247200000002,0.0009951108000000003,8388608,0,comm,activation,0.0009112247200000002,0.0009951108000000003
429,0,0,0,2,comm,activation,0.0009112247200000002,0.0009951108000000003,8388608,0,comm,activation,0.0009112247200000002,0.0009951108000000003
430,0,0,0,3,comm,activation,0.0009112247200000002,0.0009951108000000003,8388608,0,comm,activation,0.0009112247200000002,0.0009951108000000003
431,1,4,1,5,comm,activation,0.0009112247200000002,0.0009951108000000003,8388608,4,comm,activation,0.0009112247200000002,0.0009951108000000003
432,1,4,1,6,comm,activation,0.0009112247200000002,0.0009951108000000003,8388608,4,comm,activation,0.0009112247200000002,0.0009951108000000003
433,1,4,1,7,comm,activation,0.0009112247200000002,0.0009951108000000003,8388608,4,comm,activation,0.0009112247200000002,0.0009951108000000003
434,2,8,2,9,comm,activation,0.0009112247200000002,0.0009951108000000003,8388608,8,comm,activation,0.0009112247200000002,0.0009951108000000003
435,2,8,2,10,comm,activation,0.0009112247200000002,0.0009951108000000003,8388608,8,comm,activation,0.0009112247200000002,0.0009951108000000003
436,2,8,2,11,comm,activation,0.0009112247200000002,0.0009951108000000003,8388608,8,comm,activation,0.0009112247200000002,0.0009951108000000003
437,3,12,3,13,comm,activation,0.0009112247200000002,0.0009951108000000003,8388608,12,comm,activation,0.0009112247200000002,0.0009951108000000003
438,3,12,3,14,comm,activation,0.0009112247200000002,0.0009951108000000003,8388608,12,comm,activation,0.0009112247200000002,0.0009951108000000003
439,3,12,3,15,comm,activation,0.0009112247200000002,0.0009951108000000003,8388608,12,comm,activation,0.0009112247200000002,0.0009951108000000003
440,0,0,0,0,compute,mb1_L2_fwd_partial,0.0009951108000000003,0.0010107358000000003,0,0,compute,mb1_L2_fwd_partial,0.0009951108000000003,0.0010107358000000003
441,0,1,0,1,compute,mb1_L2_fwd_partial,0.0009951108000000003,0.0010107358000000003,0,1,compute,mb1_L2_fwd_partial,0.0009951108000000003,0.0010107358000000003
442,0,2,0,2,compute,mb1_L2_fwd_partial,0.0009951108000000003,0.0010107358000000003,0,2,compute,mb1_L2_fwd_partial,0.0009951108000000003,0.0010107358000000003
443,0,3,0,3,compute,mb1_L2_fwd_partial,0.0009951108000000003,0.0010107358000000003,0,3,compute,mb1_L2_fwd_partial,0.0009951108000000003,0.0010107358000000003
444,1,4,1,4,compute,mb1_L2_fwd_partial,0.0009951108000000003,0.0010107358000000003,0,4,compute,mb1_L2_fwd_partial,0.0009951108000000003,0.0010107358000000003
445,1,5,1,5,compute,mb1_L2_fwd_partial,0.0009951108000000003,0.0010107358000000003,0,5,compute,mb1_L2_fwd_partial,0.0009951108000000003,0.0010107358000000003
446,1,6,1,6,compute,mb1_L2_fwd_partial,0.0009951108000000003,0.0010107358000000003,0,6,compute,mb1_L2_fwd_partial,0.0009951108000000003,0.0010107358000000003
447,1,7,1,7,compute,mb1_L2_fwd_partial,0.0009951108000000003,0.0010107358000000003,0,7,compute,mb1_L2_fwd_partial,0.0009951108000000003,0.0010107358000000003
448,2,8,2,8,compute,mb1_L2_fwd_partial,0.0009951108000000003,0.0010107358000000003,0,8,compute,mb1_L2_fwd_partial,0.0009951108000000003,0.0010107358000000003
449,2,9,2,9,compute,mb1_L2_fwd_partial,0.0009951108000000003,0.0010107358000000003,0,9,compute,mb1_L2_fwd_partial,0.0009951108000000003,0.0010107358000000003
450,2,10,2,10,compute,mb1_L2_fwd_partial,0.0009951108000000003,0.0010107358000000003,0,10,compute,mb1_L2_fwd_partial,0.0009951108000000003,0.0010107358000000003
451,2,11,2,11,compute,mb1_L2_fwd_partial,0.0009951108000000003,0.0010107358000000003,0,11,compute,mb1_L2_fwd_partial,0.0009951108000000003,0.0010107358000000003
452,3,12,3,12,compute,mb1_L2_fwd_partial,0.0009951108000000003,0.0010107358000000003,0,12,compute,mb1_L2_fwd_partial,0.0009951108000000003,0.0010107358000000003
453,3,13,3,13,compute,mb1_L2_fwd_partial,0.0009951108000000003,0.0010107358000000003,0,13,compute,mb1_L2_fwd_partial,0.0009951108000000003,0.0010107358000000003
454,3,14,3,14,compute,mb1_L2_fwd_partial,0.0009951108000000003,0.0010107358000000003,0,14,compute,mb1_L2_fwd_partial,0.0009951108000000003,0.0010107358000000003
455,3,15,3,15,compute,mb1_L2_fwd_partial,0.0009951108000000003,0.0010107358000000003,0,15,compute,mb1_L2_fwd_partial,0.0009951108000000003,0.0010107358000000003
456,0,1,0,0,comm,activation,0.0010107358000000003,0.0010946218800000002,8388608,1,comm,activation,0.0010107358000000003,0.0010946218800000002
457,0,2,0,0,comm,activation,0.0010107358000000003,0.0010946218800000002,8388608,2,comm,activation,0.0010107358000000003,0.0010946218800000002
458,0,3,0,0,comm,activation,0.0010107358000000003,0.0010946218800000002,8388608,3,comm,activation,0.0010107358000000003,0.0010946218800000002
459,1,5,1,4,comm,activation,0.0010107358000000003,0.0010946218800000002,8388608,5,comm,activation,0.0010107358000000003,0.0010946218800000002
460,1,6,1,4,comm,activation,0.0010107358000000003,0.0010946218800000002,8388608,6,comm,activation,0.0010107358000000003,0.0010946218800000002
461,1,7,1,4,comm,activation,0.0010107358000000003,0.0010946218800000002,8388608,7,comm,activation,0.0010107358000000003,0.0010946218800000002
462,2,9,2,8,comm,activation,0.0010107358000000003,0.0010946218800000002,8388608,9,comm,activation,0.0010107358000000003,0.0010946218800000002
463,2,10,2,8,comm,activation,0.0010107358000000003,0.0010946218800000002,8388608,10,comm,activation,0.0010107358000000003,0.0010946218800000002
464,2,11,2,8,comm,activation,0.0010107358000000003,0.0010946218800000002,8388608,11,comm,activation,0.0010107358000000003,0.0010946218800000002
465,3,13,3,12,comm,activation,0.0010107358000000003,0.0010946218800000002,8388608,13,comm,activation,0.0010107358000000003,0.0010946218800000002
466,3,14,3,12,comm,activation,0.0010107358000000003,0.0010946218800000002,8388608,14,comm,activation,0.0010107358000000003,0.0010946218800000002
467,3,15,3,12,comm,activation,0.0010107358000000003,0.0010946218800000002,8388608,15,comm,activation,0.0010107358000000003,0.0010946218800000002
468,0,0,1,4,comm,activation,0.0010107358000000003,0.0010946218800000002,8388608,0,comm,activation,0.0010107358000000003,0.0010946218800000002
469,1,4,2,8,comm,activation,0.0010107358000000003,0.0010946218800000002,8388608,4,comm,activation,0.0010107358000000003,0.0010946218800000002
470,2,8,3,12,comm,activation,0.0010107358000000003,0.0010946218800000002,8388608,8,comm,activation,0.0010107358000000003,0.0010946218800000002
471,3,12,0,0,comm,activation,0.0010107358000000003,0.0010946218800000002,8388608,12,comm,activation,0.0010107358000000003,0.0010946218800000002
472,0,0,0,1,comm,activation,0.0010107358000000003,0.0010946218800000002,8388608,0,comm,activation,0.0010107358000000003,0.0010946218800000002
473,0,0,0,2,comm,activation,0.0010107358000000003,0.0010946218800000002,8388608,0,comm,activation,0.0010107358000000003,0.0010946218800000002
474,0,0,0,3,comm,activation,0.0010107358000000003,0.0010946218800000002,8388608,0,comm,activation,0.0010107358000000003,0.0010946218800000002
475,1,4,1,5,comm,activation,0.0010107358000000003,0.0010946218800000002,8388608,4,comm,activation,0.0010107358000000003,0.0010946218800000002
476,1,4,1,6,comm,activation,0.0010107358000000003,0.0010946218800000002,8388608,4,comm,activation,0.0010107358000000003,0.0010946218800000002
477,1,4,1,7,comm,activation,0.0010107358000000003,0.0010946218800000002,8388608,4,comm,activation,0.0010107358000000003,0.0010946218800000002
478,2,8,2,9,comm,activation,0.0010107358000000003,0.0010946218800000002,8388608,8,comm,activation,0.0010107358000000003,0.0010946218800000002
479,2,8,2,10,comm,activation,0.0010107358000000003,0.0010946218800000002,8388608,8,comm,activation,0.0010107358000000003,0.0010946218800000002
480,2,8,2,11,comm,activation,0.0010107358000000003,0.0010946218800000002,8388608,8,comm,activation,0.0010107358000000003,0.0010946218800000002
481,3,12,3,13,comm,activation,0.0010107358000000003,0.0010946218800000002,8388608,12,comm,activation,0.0010107358000000003,0.0010946218800000002
482,3,12,3,14,comm,activation,0.0010107358000000003,0.0010946218800000002,8388608,12,comm,activation,0.0010107358000000003,0.0010946218800000002
483,3,12,3,15,comm,activation,0.0010107358000000003,0.0010946218800000002,8388608,12,comm,activation,0.0010107358000000003,0.0010946218800000002
484,0,0,0,0,compute,mb1_L3_fwd_partial,0.0010946218800000002,0.0011102468800000002,0,0,compute,mb1_L3_fwd_partial,0.0010946218800000002,0.0011102468800000002
485,0,1,0,1,compute,mb1_L3_fwd_partial,0.0010946218800000002,0.0011102468800000002,0,1,compute,mb1_L3_fwd_partial,0.0010946218800000002,0.0011102468800000002
486,0,2,0,2,compute,mb1_L3_fwd_partial,0.0010946218800000002,0.0011102468800000002,0,2,compute,mb1_L3_fwd_partial,0.0010946218800000002,0.0011102468800000002
487,0,3,0,3,compute,mb1_L3_fwd_partial,0.0010946218800000002,0.0011102468800000002,0,3,compute,mb1_L3_fwd_partial,0.0010946218800000002,0.0011102468800000002
488,1,4,1,4,compute,mb1_L3_fwd_partial,0.0010946218800000002,0.0011102468800000002,0,4,compute,mb1_L3_fwd_partial,0.0010946218800000002,0.0011102468800000002
489,1,5,1,5,compute,mb1_L3_fwd_partial,0.0010946218800000002,0.0011102468800000002,0,5,compute,mb1_L3_fwd_partial,0.0010946218800000002,0.0011102468800000002
490,1,6,1,6,compute,mb1_L3_fwd_partial,0.0010946218800000002,0.0011102468800000002,0,6,compute,mb1_L3_fwd_partial,0.0010946218800000002,0.0011102468800000002
491,1,7,1,7,compute,mb1_L3_fwd_partial,0.0010946218800000002,0.0011102468800000002,0,7,compute,mb1_L3_fwd_partial,0.0010946218800000002,0.0011102468800000002
492,2,8,2,8,compute,mb1_L3_fwd_partial,0.0010946218800000002,0.0011102468800000002,0,8,compute,mb1_L3_fwd_partial,0.0010946218800000002,0.0011102468800000002
493,2,9,2,9,compute,mb1_L3_fwd_partial,0.0010946218800000002,0.0011102468800000002,0,9,compute,mb1_L3_fwd_partial,0.0010946218800000002,0.0011102468800000002
494,2,10,2,10,compute,mb1_L3_fwd_partial,0.0010946218800000002,0.0011102468800000002,0,10,compute,mb1_L3_fwd_partial,0.0010946218800000002,0.0011102468800000002
495,2,11,2,11,compute,mb1_L3_fwd_partial,0.0010946218800000002,0.0011102468800000002,0,11,compute,mb1_L3_fwd_partial,0.0010946218800000002,0.0011102468800000002
496,3,12,3,12,compute,mb1_L3_fwd_partial,0.0010946218800000002,0.0011102468800000002,0,12,compute,mb1_L3_fwd_partial,0.0010946218800000002,0.0011102468800000002
497,3,13,3,13,compute,mb1_L3_fwd_partial,0.0010946218800000002,0.0011102468800000002,0,13,compute,mb1_L3_fwd_partial,0.0010946218800000002,0.0011102468800000002
498,3,14,3,14,compute,mb1_L3_fwd_partial,0.0010946218800000002,0.0011102468800000002,0,14,compute,mb1_L3_fwd_partial,0.0010946218800000002,0.0011102468800000002
499,3,15,3,15,compute,mb1_L3_fwd_partial,0.0010946218800000002,0.0011102468800000002,0,15,compute,mb1_L3_fwd_partial,0.0010946218800000002,0.0011102468800000002
500,0,1,0,0,comm,activation,0.0011102468800000002,0.0011941329600000002,8388608,1,comm,activation,0.0011102468800000002,0.0011941329600000002
501,0,2,0,0,comm,activation,0.0011102468800000002,0.0011941329600000002,8388608,2,comm,activation,0.0011102468800000002,0.0011941329600000002
502,0,3,0,0,comm,activation,0.0011102468800000002,0.0011941329600000002,8388608,3,comm,activation,0.0011102468800000002,0.0011941329600000002
503,1,5,1,4,comm,activation,0.0011102468800000002,0.0011941329600000002,8388608,5,comm,activation,0.0011102468800000002,0.0011941329600000002
504,1,6,1,4,comm,activation,0.0011102468800000002,0.0011941329600000002,8388608,6,comm,activation,0.0011102468800000002,0.0011941329600000002
505,1,7,1,4,comm,activation,0.0011102468800000002,0.0011941329600000002,8388608,7,comm,activation,0.0011102468800000002,0.0011941329600000002
506,2,9,2,8,comm,activation,0.0011102468800000002,0.0011941329600000002,8388608,9,comm,activation,0.0011102468800000002,0.0011941329600000002
507,2,10,2,8,comm,activation,0.0011102468800000002,0.0011941329600000002,8388608,10,comm,activation,0.0011102468800000002,0.0011941329600000002
508,2,11,2,8,comm,activation,0.0011102468800000002,0.0011941329600000002,8388608,11,comm,activation,0.0011102468800000002,0.0011941329600000002
509,3,13,3,12,comm,activation,0.0011102468800000002,0.0011941329600000002,8388608,13,comm,activation,0.0011102468800000002,0.0011941329600000002
510,3,14,3,12,comm,activation,0.0011102468800000002,0.0011941329600000002,8388608,14,comm,activation,0.0011102468800000002,0.0011941329600000002
511,3,15,3,12,comm,activation,0.0011102468800000002,0.0011941329600000002,8388608,15,comm,activation,0.0011102468800000002,0.0011941329600000002
512,0,0,1,4,comm,activation,0.0011102468800000002,0.0011941329600000002,8388608,0,comm,activation,0.0011102468800000002,0.0011941329600000002
513,1,4,2,8,comm,activation,0.0011102468800000002,0.0011941329600000002,8388608,4,comm,activation,0.0011102468800000002,0.0011941329600000002
514,2,8,3,12,comm,activation,0.0011102468800000002,0.0011941329600000002,8388608,8,comm,activation,0.0011102468800000002,0.0011941329600000002
515,3,12,0,0,comm,activation,0.0011102468800000002,0.0011941329600000002,8388608,12,comm,activation,0.0011102468800000002,0.0011941329600000002
516,0,0,0,1,comm,activation,0.0011102468800000002,0.0011941329600000002,8388608,0,comm,activation,0.0011102468800000002,0.0011941329600000002
517,0,0,0,2,comm,activation,0.0011102468800000002,0.0011941329600000002,8388608,0,comm,activation,0.0011102468800000002,0.0011941329600000002
518,0,0,0,3,comm,activation,0.0011102468800000002,0.0011941329600000002,8388608,0,comm,activation,0.0011102468800000002,0.0011941329600000002
519,1,4,1,5,comm,activation,0.0011102468800000002,0.0011941329600000002,8388608,4,comm,activation,0.0011102468800000002,0.0011941329600000002
520,1,4,1,6,comm,activation,0.0011102468800000002,0.0011941329600000002,8388608,4,comm,activation,0.0011102468800000002,0.0011941329600000002
521,1,4,1,7,comm,activation,0.0011102468800000002,0.0011941329600000002,8388608,4,comm,activation,0.0011102468800000002,0.0011941329600000002
522,2,8,2,9,comm,activation,0.0011102468800000002,0.0011941329600000002,8388608,8,comm,activation,0.0011102468800000002,0.0011941329600000002
523,2,8,2,10,comm,activation,0.0011102468800000002,0.0011941329600000002,8388608,8,comm,activation,0.0011102468800000002,0.0011941329600000002
524,2,8,2,11,comm,activation,0.0011102468800000002,0.0011941329600000002,8388608,8,comm,activation,0.0011102468800000002,0.0011941329600000002
525,3,12,3,13,comm,activation,0.0011102468800000002,0.0011941329600000002,8388608,12,comm,activation,0.0011102468800000002,0.0011941329600000002
526,3,12,3,14,comm,activation,0.0011102468800000002,0.0011941329600000002,8388608,12,comm,activation,0.0011102468800000002,0.0011941329600000002
527,3,12,3,15,comm,activation,0.0011102468800000002,0.0011941329600000002,8388608,12,comm,activation,0.0011102468800000002,0.0011941329600000002
528,0,0,0,0,compute,mb1_L3_bwd_partial,0.0011941329600000002,0.0012097579600000002,0,0,compute,mb1_L3_bwd_partial,0.0011941329600000002,0.0012097579600000002
529,0,1,0,1,compute,mb1_L3_bwd_partial,0.0011941329600000002,0.0012097579600000002,0,1,compute,mb1_L3_bwd_partial,0.0011941329600000002,0.0012097579600000002
530,0,2,0,2,compute,mb1_L3_bwd_partial,0.0011941329600000002,0.0012097579600000002,0,2,compute,mb1_L3_bwd_partial,0.0011941329600000002,0.0012097579600000002
531,0,3,0,3,compute,mb1_L3_bwd_partial,0.0011941329600000002,0.0012097579600000002,0,3,compute,mb1_L3_bwd_partial,0.0011941329600000002,0.0012097579600000002
532,1,4,1,4,compute,mb1_L3_bwd_partial,0.0011941329600000002,0.0012097579600000002,0,4,compute,mb1_L3_bwd_partial,0.0011941329600000002,0.0012097579600000002
533,1,5,1,5,compute,mb1_L3_bwd_partial,0.0011941329600000002,0.0012097579600000002,0,5,compute,mb1_L3_bwd_partial,0.0011941329600000002,0.0012097579600000002
534,1,6,1,6,compute,mb1_L3_bwd_partial,0.0011941329600000002,0.0012097579600000002,0,6,compute,mb1_L3_bwd_partial,0.0011941329600000002,0.0012097579600000002
535,1,7,1,7,compute,mb1_L3_bwd_partial,0.0011941329600000002,0.0012097579600000002,0,7,compute,mb1_L3_bwd_partial,0.0011941329600000002,0.0012097579600000002
536,2,8,2,8,compute,mb1_L3_bwd_partial,0.0011941329600000002,0.0012097579600000002,0,8,compute,mb1_L3_bwd_partial,0.0011941329600000002,0.0012097579600000002
537,2,9,2,9,compute,mb1_L3_bwd_partial,0.0011941329600000002,0.0012097579600000002,0,9,compute,mb1_L3_bwd_partial,0.0011941329600000002,0.0012097579600000002
538,2,10,2,10,compute,mb1_L3_bwd_partial,0.0011941329600000002,0.0012097579600000002,0,10,compute,mb1_L3_bwd_partial,0.0011941329600000002,0.0012097579600000002
539,2,11,2,11,compute,mb1_L3_bwd_partial,0.0011941329600000002,0.0012097579600000002,0,11,compute,mb1_L3_bwd_partial,0.0011941329600000002,0.0012097579600000002
540,3,12,3,12,compute,mb1_L3_bwd_partial,0.0011941329600000002,0.0012097579600000002,0,12,compute,mb1_L3_bwd_partial,0.0011941329600000002,0.0012097579600000002
541,3,13,3,13,compute,mb1_L3_bwd_partial,0.0011941329600000002,0.0012097579600000002,0,13,compute,mb1_L3_bwd_partial,0.0011941329600000002,0.0012097579600000002
542,3,14,3,14,compute,mb1_L3_bwd_partial,0.0011941329600000002,0.0012097579600000002,0,14,compute,mb1_L3_bwd_partial,0.0011941329600000002,0.0012097579600000002
543,3,15,3,15,compute,mb1_L3_bwd_partial,0.0011941329600000002,0.0012097579600000002,0,15,compute,mb1_L3_bwd_partial,0.0011941329600000002,0.0012097579600000002
544,0,1,0,0,comm,gradient,0.0012097579600000002,0.00129364404,8388608,1,comm,gradient,0.0012097579600000002,0.00129364404
545,0,2,0,0,comm,gradient,0.0012097579600000002,0.00129364404,8388608,2,comm,gradient,0.0012097579600000002,0.00129364404
546,0,3,0,0,comm,gradient,0.0012097579600000002,0.00129364404,8388608,3,comm,gradient,0.0012097579600000002,0.00129364404
547,1,5,1,4,comm,gradient,0.0012097579600000002,0.00129364404,8388608,5,comm,gradient,0.0012097579600000002,0.00129364404
548,1,6,1,4,comm,gradient,0.0012097579600000002,0.00129364404,8388608,6,comm,gradient,0.0012097579600000002,0.00129364404
549,1,7,1,4,comm,gradient,0.0012097579600000002,0.00129364404,8388608,7,comm,gradient,0.0012097579600000002,0.00129364404
550,2,9,2,8,comm,gradient,0.0012097579600000002,0.00129364404,8388608,9,comm,gradient,0.0012097579600000002,0.00129364404
551,2,10,2,8,comm,gradient,0.0012097579600000002,0.00129364404,8388608,10,comm,gradient,0.0012097579600000002,0.00129364404
552,2,11,2,8,comm,gradient,0.0012097579600000002,0.00129364404,8388608,11,comm,gradient,0.0012097579600000002,0.00129364404
553,3,13,3,12,comm,gradient,0.0012097579600000002,0.00129364404,8388608,13,comm,gradient,0.0012097579600000002,0.00129364404
554,3,14,3,12,comm,gradient,0.0012097579600000002,0.00129364404,8388608,14,comm,gradient,0.0012097579600000002,0.00129364404
555,3,15,3,12,comm,gradient,0.0012097579600000002,0.00129364404,8388608,15,comm,gradient,0.0012097579600000002,0.00129364404
556,0,0,1,4,comm,gradient,0.0012097579600000002,0.00129364404,8388608,0,comm,gradient,0.0012097579600000002,0.00129364404
557,1,4,2,8,comm,gradient,0.0012097579600000002,0.00129364404,8388608,4,comm,gradient,0.0012097579600000002,0.00129364404
558,2,8,3,12,comm,gradient,0.0012097579600000002,0.00129364404,8388608,8,comm,gradient,0.0012097579600000002,0.00129364404
559,3,12,0,0,comm,gradient,0.0012097579600000002,0.00129364404,8388608,12,comm,gradient,0.0012097579600000002,0.00129364404
560,0,0,0,1,comm,gradient,0.0012097579600000002,0.00129364404,8388608,0,comm,gradient,0.0012097579600000002,0.00129364404
561,0,0,0,2,comm,gradient,0.0012097579600000002,0.00129364404,8388608,0,comm,gradient,0.0012097579600000002,0.00129364404
562,0,0,0,3,comm,gradient,0.0012097579600000002,0.00129364404,8388608,0,comm,gradient,0.0012097579600000002,0.00129364404
563,1,4,1,5,comm,gradient,0.0012097579600000002,0.00129364404,8388608,4,comm,gradient,0.0012097579600000002,0.00129364404
564,1,4,1,6,comm,gradient,0.0012097579600000002,0.00129364404,8388608,4,comm,gradient,0.0012097579600000002,0.00129364404
565,1,4,1,7,comm,gradient,0.0012097579600000002,0.00129364404,8388608,4,comm,gradient,0.0012097579600000002,0.00129364404
566,2,8,2,9,comm,gradient,0.0012097579600000002,0.00129364404,8388608,8,comm,gradient,0.0012097579600000002,0.00129364404
567,2,8,2,10,comm,gradient,0.0012097579600000002,0.00129364404,8388608,8,comm,gradient,0.0012097579600000002,0.00129364404
